data_key	location_type	location_label	country_code	country	province	administrative	location_lat	location_long	date	day_index_1	day_index_10	day_index_100	day_index_1k	day_index_10k	absolute_confirmed	absolute_deaths	absolute_recovered	absolute_infected	absolute_pop100k_confirmed	absolute_pop100k_deaths	absolute_pop100k_recovered	absolute_pop100k_infected	relative_confirmed	relative_deaths	relative_recovered	relative_infected	delta_confirmed	delta_deaths	delta_recovered	delta_infected	deltapct_confirmed	deltapct_deaths	deltapct_recovered	deltapct_infected	factbook_area	factbook_population	factbook_death_rate	factbook_median_age	location_key	location_key_original
394b5e268570	administrative	United States / Washington / Whatcom	US	United States	Washington	Whatcom	38	-97	2020-03-14	5					2			2								100	1			1	100			100					b96414dc0a8f	4abdaaf93fd2
91b2176195a3	administrative	United States / Washington / Whatcom	US	United States	Washington	Whatcom	38	-97	2020-03-15	6					3			3								100	1			1	50			50					b96414dc0a8f	4abdaaf93fd2
51ddcb273ea9	administrative	United States / Washington / Whatcom	US	United States	Washington	Whatcom	38	-97	2020-03-17	8					6			6								100	3			3	100			100					b96414dc0a8f	4abdaaf93fd2
f6f7795cc261	administrative	United States / Washington / Whatcom	US	United States	Washington	Whatcom	38	-97	2020-03-18	9					7			7								100	1			1	16.666666666666668			16.666666666666668					b96414dc0a8f	4abdaaf93fd2
f52a73154ccd	administrative	United States / Washington / Whatcom	US	United States	Washington	Whatcom	38	-97	2020-03-19	10					7	1		6						14.285714285714285		85.71428571428571		1		-1				-14.285714285714286					b96414dc0a8f	4abdaaf93fd2
26a7b7fb906b	administrative	United States / Washington / Whatcom	US	United States	Washington	Whatcom	38	-97	2020-03-20	11	1				11	1		10						9.090909090909092		90.9090909090909	4			4	57.142857142857146			66.66666666666667					b96414dc0a8f	4abdaaf93fd2
52bea8a5703a	administrative	United States / Washington / Whatcom	US	United States	Washington	Whatcom	38	-97	2020-03-21	12	2				14	2		12						14.285714285714285		85.71428571428571	3	1		2	27.272727272727273	100		20					b96414dc0a8f	4abdaaf93fd2
63d087cb71c0	administrative	United States / Washington / Whatcom	US	United States	Washington	Whatcom	38	-97	2020-03-22	13	3				19	2		17						10.526315789473683		89.47368421052632	5			5	35.714285714285715			41.666666666666664					b96414dc0a8f	4abdaaf93fd2
88a8d59f37e8	administrative	United States / Washington / Whatcom	US	United States	Washington	Whatcom	38	-97	2020-03-23	14	4				48	2		46						4.166666666666666		95.83333333333334	29			29	152.6315789473684			170.58823529411765					b96414dc0a8f	4abdaaf93fd2
958920ea76ee	administrative	United States / Washington / Whatcom	US	United States	Washington	Whatcom	38	-97	2020-03-24	15	5				64	2		62						3.125		96.875	16			16	33.333333333333336			34.78260869565217					b96414dc0a8f	4abdaaf93fd2
51e37e13836a	administrative	United States / Washington / Whatcom	US	United States	Washington	Whatcom	38	-97	2020-03-25	16	6				66	2		64						3.0303030303030303		96.96969696969697	2			2	3.125			3.225806451612903					b96414dc0a8f	4abdaaf93fd2
7eefe613d87e	administrative	United States / Washington / Whatcom	US	United States	Washington	Whatcom	38	-97	2020-03-26	17	7				86	4		82						4.651162790697675		95.34883720930233	20	2		18	30.303030303030305	100		28.125					b96414dc0a8f	4abdaaf93fd2
2648869538a2	administrative	United States / Washington / Whitman	US	United States	Washington	Whitman	38	-97	2020-03-22	1					1			1								100													7bd98f611b4a	475f4896833d
f4a7823c024c	administrative	United States / Washington / Whitman	US	United States	Washington	Whitman	38	-97	2020-03-23	2					2			2								100	1			1	100			100					7bd98f611b4a	475f4896833d
3abed1ecd16f	administrative	United States / Washington / Whitman	US	United States	Washington	Whitman	38	-97	2020-03-26	5					3			3								100	1			1	50			50					7bd98f611b4a	475f4896833d
050fe536832d	administrative	United States / Washington / Yakima	US	United States	Washington	Yakima	38	-97	2020-03-12	1					2			2								100													c7c93627717b	0d9518a05060
22f30f7fc7b3	administrative	United States / Washington / Yakima	US	United States	Washington	Yakima	38	-97	2020-03-14	3					3			3								100	1			1	50			50					c7c93627717b	0d9518a05060
0a1975e5e9a9	administrative	United States / Washington / Yakima	US	United States	Washington	Yakima	38	-97	2020-03-15	4					4			4								100	1			1	33.333333333333336			33.333333333333336					c7c93627717b	0d9518a05060
a8f11c508f40	administrative	United States / Washington / Yakima	US	United States	Washington	Yakima	38	-97	2020-03-17	6					5			5								100	1			1	25			25					c7c93627717b	0d9518a05060
fa2f283c423d	administrative	United States / Washington / Yakima	US	United States	Washington	Yakima	38	-97	2020-03-18	7					9			9								100	4			4	80			80					c7c93627717b	0d9518a05060
398d64127815	administrative	United States / Washington / Yakima	US	United States	Washington	Yakima	38	-97	2020-03-20	9	1				10			10								100	1			1	11.11111111111111			11.11111111111111					c7c93627717b	0d9518a05060
3ea9c8d21561	administrative	United States / Washington / Yakima	US	United States	Washington	Yakima	38	-97	2020-03-21	10	2				20			20								100	10			10	100			100					c7c93627717b	0d9518a05060
9734971ef139	administrative	United States / Washington / Yakima	US	United States	Washington	Yakima	38	-97	2020-03-22	11	3				24			24								100	4			4	20			20					c7c93627717b	0d9518a05060
f65034f796fd	administrative	United States / Washington / Yakima	US	United States	Washington	Yakima	38	-97	2020-03-23	12	4				25			25								100	1			1	4.166666666666667			4.166666666666667					c7c93627717b	0d9518a05060
3214759e7e47	administrative	United States / Washington / Yakima	US	United States	Washington	Yakima	38	-97	2020-03-24	13	5				44	1		43						2.272727272727273		97.72727272727273	19	1		18	76			72					c7c93627717b	0d9518a05060
96499e0892b8	administrative	United States / Washington / Yakima	US	United States	Washington	Yakima	38	-97	2020-03-25	14	6				51	1		50						1.9607843137254901		98.0392156862745	7			7	15.909090909090908			16.27906976744186					c7c93627717b	0d9518a05060
ecede35d1198	administrative	United States / Washington / Yakima	US	United States	Washington	Yakima	38	-97	2020-03-26	15	7				61	2		59						3.278688524590164		96.72131147540983	10	1		9	19.607843137254903	100		18					c7c93627717b	0d9518a05060
7f2b395c05b3	province	United States / West Virginia	US	United States	West Virginia		38	-97	2020-03-17	1					1			1	0.05579899416733114			0.05579899416733114				100									62756	1792147			b8214aa0ffbc	e2892225bc67
6d640c7fdb7b	province	United States / West Virginia	US	United States	West Virginia		38	-97	2020-03-18	2					2			2	0.11159798833466228			0.11159798833466228				100	1			1	100			100	62756	1792147			b8214aa0ffbc	e2892225bc67
8d2fd1a8613d	province	United States / West Virginia	US	United States	West Virginia		38	-97	2020-03-19	3					5			5	0.2789949708366557			0.2789949708366557				100	3			3	150			150	62756	1792147			b8214aa0ffbc	e2892225bc67
fcecc6689229	province	United States / West Virginia	US	United States	West Virginia		38	-97	2020-03-20	4					8			8	0.4463919533386491			0.4463919533386491				100	3			3	60			60	62756	1792147			b8214aa0ffbc	e2892225bc67
c0d8268863b8	province	United States / West Virginia	US	United States	West Virginia		38	-97	2020-03-21	5	1				12			12	0.6695879300079737			0.6695879300079737				100	4			4	50			50	62756	1792147			b8214aa0ffbc	e2892225bc67
c6c5c8847d7d	province	United States / West Virginia	US	United States	West Virginia		38	-97	2020-03-22	6	2				16			16	0.8927839066772982			0.8927839066772982				100	4			4	33.333333333333336			33.333333333333336	62756	1792147			b8214aa0ffbc	e2892225bc67
2bdc2b8995d3	province	United States / West Virginia	US	United States	West Virginia		38	-97	2020-03-24	8	4				39			39	2.1761607725259147			2.1761607725259147				100	23			23	143.75			143.75	62756	1792147			b8214aa0ffbc	e2892225bc67
321e0ba66c5d	province	United States / West Virginia	US	United States	West Virginia		38	-97	2020-03-25	9	5				52			52	2.9015476967012193			2.9015476967012193				100	13			13	33.333333333333336			33.333333333333336	62756	1792147			b8214aa0ffbc	e2892225bc67
e14551495642	province	United States / West Virginia	US	United States	West Virginia		38	-97	2020-03-26	10	6				76			76	4.240723556717167			4.240723556717167				100	24			24	46.15384615384615			46.15384615384615	62756	1792147			b8214aa0ffbc	e2892225bc67
1125b6024e67	total-province	United States / West Virginia	US	United States	West Virginia	(total)	38	-97	2020-03-17	1					2			2	0.11159798833466228			0.11159798833466228				100									62756	1792147			97dfb95dc1d7	
9128c90263dc	total-province	United States / West Virginia	US	United States	West Virginia	(total)	38	-97	2020-03-18	2					4			4	0.22319597666932456			0.22319597666932456				100	2			2	100			100	62756	1792147			97dfb95dc1d7	
09a34df73b66	total-province	United States / West Virginia	US	United States	West Virginia	(total)	38	-97	2020-03-19	3	1				10			10	0.5579899416733114			0.5579899416733114				100	6			6	150			150	62756	1792147			97dfb95dc1d7	
2e5e90e8b1b4	total-province	United States / West Virginia	US	United States	West Virginia	(total)	38	-97	2020-03-20	4	2				16			16	0.8927839066772982			0.8927839066772982				100	6			6	60			60	62756	1792147			97dfb95dc1d7	
c18630893de8	total-province	United States / West Virginia	US	United States	West Virginia	(total)	38	-97	2020-03-21	5	3				24			24	1.3391758600159474			1.3391758600159474				100	8			8	50			50	62756	1792147			97dfb95dc1d7	
9edd5942452a	total-province	United States / West Virginia	US	United States	West Virginia	(total)	38	-97	2020-03-22	6	4				32			32	1.7855678133545965			1.7855678133545965				100	8			8	33.333333333333336			33.333333333333336	62756	1792147			97dfb95dc1d7	
e3286ce946b1	total-province	United States / West Virginia	US	United States	West Virginia	(total)	38	-97	2020-03-24	8	6				78			78	4.352321545051829			4.352321545051829				100	46			46	143.75			143.75	62756	1792147			97dfb95dc1d7	
ba767ee89729	total-province	United States / West Virginia	US	United States	West Virginia	(total)	38	-97	2020-03-25	9	7	1			104			104	5.8030953934024385			5.8030953934024385				100	26			26	33.333333333333336			33.333333333333336	62756	1792147			97dfb95dc1d7	
78aa9b508137	total-province	United States / West Virginia	US	United States	West Virginia	(total)	38	-97	2020-03-26	10	8	2			152			152	8.481447113434333			8.481447113434333				100	48			48	46.15384615384615			46.15384615384615	62756	1792147			97dfb95dc1d7	
7372220496fa	administrative	United States / West Virginia / Berkeley	US	United States	West Virginia	Berkeley	38	-97	2020-03-24	1					2			2								100													eed5f549a4a2	b7ffe63a61c7
aa568515d325	administrative	United States / West Virginia / Berkeley	US	United States	West Virginia	Berkeley	38	-97	2020-03-26	3					4			4								100	2			2	100			100					eed5f549a4a2	b7ffe63a61c7
d3a02f9f4d7f	administrative	United States / West Virginia / Hancock	US	United States	West Virginia	Hancock	38	-97	2020-03-25	1					1			1								100													714682ed1ac4	1d1baf85678c
db8e7647921a	administrative	United States / West Virginia / Harrison	US	United States	West Virginia	Harrison	38	-97	2020-03-24	1					3			3								100													6eb122bbaa08	3d5c5d4802f5
6391389f5ca8	administrative	United States / West Virginia / Harrison	US	United States	West Virginia	Harrison	38	-97	2020-03-26	3					4			4								100	1			1	33.333333333333336			33.333333333333336					6eb122bbaa08	3d5c5d4802f5
1321905bf04f	administrative	United States / West Virginia / Jackson	US	United States	West Virginia	Jackson	38	-97	2020-03-20	1					1			1								100													eca2f4cfbeb6	36781c6bd734
9e4d3c7bd536	administrative	United States / West Virginia / Jackson	US	United States	West Virginia	Jackson	38	-97	2020-03-24	5					2			2								100	1			1	100			100					eca2f4cfbeb6	36781c6bd734
7a92c89b49cc	administrative	United States / West Virginia / Jackson	US	United States	West Virginia	Jackson	38	-97	2020-03-25	6					4			4								100	2			2	100			100					eca2f4cfbeb6	36781c6bd734
86cffb21c685	administrative	United States / West Virginia / Jackson	US	United States	West Virginia	Jackson	38	-97	2020-03-26	7					5			5								100	1			1	25			25					eca2f4cfbeb6	36781c6bd734
af9d372128cf	administrative	United States / West Virginia / Jefferson	US	United States	West Virginia	Jefferson	38	-97	2020-03-17	1					1			1								100													c22c59c27298	0c9a1b562183
c7bf5a586edb	administrative	United States / West Virginia / Jefferson	US	United States	West Virginia	Jefferson	38	-97	2020-03-20	4					2			2								100	1			1	100			100					c22c59c27298	0c9a1b562183
9ae960550e4d	administrative	United States / West Virginia / Jefferson	US	United States	West Virginia	Jefferson	38	-97	2020-03-22	6					3			3								100	1			1	50			50					c22c59c27298	0c9a1b562183
3a896c8eae08	administrative	United States / West Virginia / Jefferson	US	United States	West Virginia	Jefferson	38	-97	2020-03-26	10					4			4								100	1			1	33.333333333333336			33.333333333333336					c22c59c27298	0c9a1b562183
c9c85c82056e	administrative	United States / West Virginia / Kanawha	US	United States	West Virginia	Kanawha	38	-97	2020-03-20	1					1			1								100													33917083f117	e0c2622bfddb
26d40ba8cc08	administrative	United States / West Virginia / Kanawha	US	United States	West Virginia	Kanawha	38	-97	2020-03-22	3					3			3								100	2			2	200			200					33917083f117	e0c2622bfddb
80b20317c326	administrative	United States / West Virginia / Kanawha	US	United States	West Virginia	Kanawha	38	-97	2020-03-24	5					4			4								100	1			1	33.333333333333336			33.333333333333336					33917083f117	e0c2622bfddb
2a7323061881	administrative	United States / West Virginia / Kanawha	US	United States	West Virginia	Kanawha	38	-97	2020-03-25	6					5			5								100	1			1	25			25					33917083f117	e0c2622bfddb
80d64154fa7c	administrative	United States / West Virginia / Kanawha	US	United States	West Virginia	Kanawha	38	-97	2020-03-26	7	1				15			15								100	10			10	200			200					33917083f117	e0c2622bfddb
4c641217093b	administrative	United States / West Virginia / Logan	US	United States	West Virginia	Logan	38	-97	2020-03-25	1					1			1								100													c92930a461a8	175da6492d8f
9f42864512bb	administrative	United States / West Virginia / Marion	US	United States	West Virginia	Marion	38	-97	2020-03-25	1					1			1								100													5a982a965bd4	43173613a728
adfcc04e8e6e	administrative	United States / West Virginia / Marion	US	United States	West Virginia	Marion	38	-97	2020-03-26	2					2			2								100	1			1	100			100					5a982a965bd4	43173613a728
3bbfc00bc21c	administrative	United States / West Virginia / Marshall	US	United States	West Virginia	Marshall	38	-97	2020-03-21	1					2			2								100													276d28af0312	2f905fe2a420
d00d7247d5ff	administrative	United States / West Virginia / Marshall	US	United States	West Virginia	Marshall	38	-97	2020-03-26	6					3			3								100	1			1	50			50					276d28af0312	2f905fe2a420
85d97b7a99db	administrative	United States / West Virginia / Mason	US	United States	West Virginia	Mason	38	-97	2020-03-26	1					1			1								100													1bff61e7f1ec	9503732a451b
a214c92eca02	administrative	United States / West Virginia / Mercer	US	United States	West Virginia	Mercer	38	-97	2020-03-18	1					1			1								100													a0a83f018044	5c7e62a85797
